index,image_path,number,text
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q1.jpg,q1.jpg,"split by 3 rays from the center, a purple circle with two notches at center, and a"
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q2.jpg,q2.jpg,"split by 3 rays from the center, a red circle with one notch at center, a purple hollow"
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q3.jpg,q3.jpg,"split by 3 rays from the center, a purple hollow circle at center and inside is a purple circle"
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q4.jpg,q4.jpg,"split by 3 rays from the center, a red hollow circle at center and inside is a blue circle"
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q5.jpg,q5.jpg,"split by 3 rays from the center, a blue hollow circle with one notch at center, and a"
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q6.jpg,q6.jpg,"split by 3 rays from the center, a red circle with one notch at center, a blue hollow"
1,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/1/q7.jpg,q7.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a purple hollow"
1,/home/work/yaiq/datasets/vcog-bench/marsvqa/1/choice/image/tf1_13_T1_ss3_pd.jpeg,tf1_13_T1_ss3_pd.jpeg,"split by 3 rays from the center, a purple hollow circle at center and inside is a blue circle"
1,/home/work/yaiq/datasets/vcog-bench/marsvqa/1/choice/image/tf1_13_T2_ss3_pd.jpeg,tf1_13_T2_ss3_pd.jpeg,"split by 3 rays from the center, a blue hollow circle at center and inside is a blue circle"
1,/home/work/yaiq/datasets/vcog-bench/marsvqa/1/choice/image/tf1_13_T3_ss3_pd.jpeg,tf1_13_T3_ss3_pd.jpeg,"split by 3 rays from the center, a blue hollow circle at center and inside is a blue circle"
1,/home/work/yaiq/datasets/vcog-bench/marsvqa/1/choice/image/tf1_13_T4_ss3_pd.jpeg,tf1_13_T4_ss3_pd.jpeg,"split by 3 rays from the center, a purple hollow circle at center and inside is a purple circle"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q0.jpg,q0.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a orange hollow"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q1.jpg,q1.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a blue circle"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q2.jpg,q2.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a green circle"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q3.jpg,q3.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a green circle"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q4.jpg,q4.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a green hollow"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q5.jpg,q5.jpg,"split by 3 rays from the center, a blue circle with one notch at center, a green hollow"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q6.jpg,q6.jpg,"split by 3 rays from the center, a blue circle with one notch at center and inside is a"
2,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/2/q7.jpg,q7.jpg,"split by 3 rays from the center, a blue circle with one notch at center and inside is a"
2,/home/work/yaiq/datasets/vcog-bench/marsvqa/2/choice/image/tf1_31_T1_ss3_md.jpeg,tf1_31_T1_ss3_md.jpeg,"split by 3 rays from the center, a blue half hollow circle orientate to left and inside a"
2,/home/work/yaiq/datasets/vcog-bench/marsvqa/2/choice/image/tf1_31_T2_ss3_md.jpeg,tf1_31_T2_ss3_md.jpeg,"split by 3 rays from the center, a blue half hollow circle orientate to left and inside a"
2,/home/work/yaiq/datasets/vcog-bench/marsvqa/2/choice/image/tf1_31_T3_ss3_md.jpeg,tf1_31_T3_ss3_md.jpeg,"split by 3 rays from the center, a blue circle with one notch at center and inside is a"
2,/home/work/yaiq/datasets/vcog-bench/marsvqa/2/choice/image/tf1_31_T4_ss3_md.jpeg,tf1_31_T4_ss3_md.jpeg,"split by 3 rays from the center, a blue circle with one notch at center, a orange hollow"
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q0.jpg,q0.jpg,"split by 3 rays from the center, a medium blue triangle at the left - bottom."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q1.jpg,q1.jpg,"split by 3 rays from the center, a medium purple square at right - bottom."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q2.jpg,q2.jpg,"split by 3 rays from the center, a medium purple octagonal star at center."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q3.jpg,q3.jpg,"split by 3 rays from the center, a medium purple square at right - bottom."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q4.jpg,q4.jpg,"split by 3 rays from the center, a medium purple octagonal star at center."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q5.jpg,q5.jpg,"split by 3 rays from the center, a medium blue triangle at the left - bottom."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q6.jpg,q6.jpg,"split by 3 rays from the center, a medium purple octagonal star at center."
3,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/3/q7.jpg,q7.jpg,"split by 3 rays from the center, a medium blue triangle at the left - bottom."
3,/home/work/yaiq/datasets/vcog-bench/marsvqa/3/choice/image/tf1_50_T1_ss1_md.jpeg,tf1_50_T1_ss1_md.jpeg,"split by 3 rays from the center, a medium blue square at right - bottom."
3,/home/work/yaiq/datasets/vcog-bench/marsvqa/3/choice/image/tf1_50_T2_ss1_md.jpeg,tf1_50_T2_ss1_md.jpeg,"split by 3 rays from the center, a medium purple square at top."
3,/home/work/yaiq/datasets/vcog-bench/marsvqa/3/choice/image/tf1_50_T3_ss1_md.jpeg,tf1_50_T3_ss1_md.jpeg,"split by 3 rays from the center, a medium purple octagonal star at right - bottom."
3,/home/work/yaiq/datasets/vcog-bench/marsvqa/3/choice/image/tf1_50_T4_ss1_md.jpeg,tf1_50_T4_ss1_md.jpeg,"split by 3 rays from the center, a medium purple octagonal star at center."
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q0.jpg,q0.jpg,"split by 3 rays from the center, a purple triangle at center, and a small red star at"
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q1.jpg,q1.jpg,"split by 3 rays from the center, a small red circle at the top, a small purple cross"
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q2.jpg,q2.jpg,"split by 3 rays from the center, a purple circle at center and a small red triangle at left"
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q3.jpg,q3.jpg,"split by 3 rays from the center, a purple cross at the center, and a small red circle"
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q4.jpg,q4.jpg,"split by 3 rays from the center, a purple circle at center and a small red triangle at right"
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q5.jpg,q5.jpg,"split by 3 rays from the center, a red cross at top and a purple triangle at center."
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q6.jpg,q6.jpg,"split by 3 rays from the center, a purple circle at center and a small red triangle at top"
4,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/4/q7.jpg,q7.jpg,"split by 3 rays from the center, a purple triangle at center, and a small red star at"
4,/home/work/yaiq/datasets/vcog-bench/marsvqa/4/choice/image/tf2_34_T1_ss2_pd.jpeg,tf2_34_T1_ss2_pd.jpeg,"split by 3 rays from the center, a medium purple cross at the center, and a small red"
4,/home/work/yaiq/datasets/vcog-bench/marsvqa/4/choice/image/tf2_34_T2_ss2_pd.jpeg,tf2_34_T2_ss2_pd.jpeg,"split by 3 rays from the center, a purple triangle at the center, and a small red star"
4,/home/work/yaiq/datasets/vcog-bench/marsvqa/4/choice/image/tf2_34_T3_ss2_pd.jpeg,tf2_34_T3_ss2_pd.jpeg,"split by 3 rays from the center, a purple cross at center, and a small red star at"
4,/home/work/yaiq/datasets/vcog-bench/marsvqa/4/choice/image/tf2_34_T4_ss2_pd.jpeg,tf2_34_T4_ss2_pd.jpeg,"split by 3 rays from the center, a purple triangle at the top, and a small red circle"
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q0.jpg,q0.jpg,"split by 3 rays from the center, a medium purple circle with two notches at the top."
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q1.jpg,q1.jpg,"split by 3 rays from the center, a medium blue circle with three notches at the left -"
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q2.jpg,q2.jpg,"split by 3 rays from the center, a red circle with one notch at the right - bottom."
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q3.jpg,q3.jpg,"split by 3 rays from the center, a blue circle with one notch at the left - bottom."
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q4.jpg,q4.jpg,"split by 3 rays from the center, a medium red circle with one notch at the right - bottom"
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q5.jpg,q5.jpg,"split by 3 rays from the center, a medium purple circle with three notches at the top."
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q6.jpg,q6.jpg,"split by 3 rays from the center, a medium red circle with three notches at the center."
5,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/5/q7.jpg,q7.jpg,"split by 3 rays from the center, a medium purple circle with one notch at the top."
5,/home/work/yaiq/datasets/vcog-bench/marsvqa/5/choice/image/tf1_58_T1_ss3_pd.jpeg,tf1_58_T1_ss3_pd.jpeg,"split by 3 rays from the center, a medium blue circle with two notches at the left -"
5,/home/work/yaiq/datasets/vcog-bench/marsvqa/5/choice/image/tf1_58_T2_ss3_pd.jpeg,tf1_58_T2_ss3_pd.jpeg,"split by 3 rays from the center, a purple circle with one notch at the left - bottom."
5,/home/work/yaiq/datasets/vcog-bench/marsvqa/5/choice/image/tf1_58_T3_ss3_pd.jpeg,tf1_58_T3_ss3_pd.jpeg,"split by 3 rays from the center, a blue circle with one notch at the top."
5,/home/work/yaiq/datasets/vcog-bench/marsvqa/5/choice/image/tf1_58_T4_ss3_pd.jpeg,tf1_58_T4_ss3_pd.jpeg,"split by 3 rays from the center, a medium purple circle with two notches at the top."
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q0.jpg,q0.jpg,eight small blue hollow circles arranged in a circular pattern at the center.
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q1.jpg,q1.jpg,"split by 3 rays from the center, a red diamond at the center, a red diamond at the"
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q2.jpg,q2.jpg,"eight green lines radiating from the center, forming a circular pattern with eight green lines radiating from the center"
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q3.jpg,q3.jpg,a green circle with eight small hollow circles arranged in a circular pattern at the center.
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q4.jpg,q4.jpg,a large blue circle with eight evenly spaced blue diamond shapes forming a ring around the center.
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q5.jpg,q5.jpg,"split by 3 rays from the center, a small red star at the top, a small red star"
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q6.jpg,q6.jpg,a circle of eight medium hollow red circles. all circles are of equal size and orientation at the center
6,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/6/q7.jpg,q7.jpg,"split by 3 rays from the center, a green star at the center with six green diamonds surrounding it"
6,/home/work/yaiq/datasets/vcog-bench/marsvqa/6/choice/image/tf1_6_T1_ss2_pd.jpeg,tf1_6_T1_ss2_pd.jpeg,a medium blue circle with eight blue rectangles radiating outward from the center.
6,/home/work/yaiq/datasets/vcog-bench/marsvqa/6/choice/image/tf1_6_T2_ss2_pd.jpeg,tf1_6_T2_ss2_pd.jpeg,"split by 3 rays from the center, a blue circle at center with six blue diamonds surrounding it."
6,/home/work/yaiq/datasets/vcog-bench/marsvqa/6/choice/image/tf1_6_T3_ss2_pd.jpeg,tf1_6_T3_ss2_pd.jpeg,"split by 3 rays from the center, a green hollow circle at center with eight green lines surrounding it"
6,/home/work/yaiq/datasets/vcog-bench/marsvqa/6/choice/image/tf1_6_T4_ss2_pd.jpeg,tf1_6_T4_ss2_pd.jpeg,"split by 3 rays from the center, a green circle at center with six green diamonds surrounding it."
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q0.jpg,q0.jpg,"split by 3 rays from the center, a purple circle with one notch at top, a blue circle"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q1.jpg,q1.jpg,"split by 3 rays from the center, a blue circle with one notch at top, a blue circle"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q2.jpg,q2.jpg,"split by 3 rays from the center, a red circle with one notch at top, a blue circle"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q3.jpg,q3.jpg,"split by 3 rays from the center, a purple circle with one notch at top, a blue circle"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q4.jpg,q4.jpg,"split by 3 rays from the center, a blue circle with one notch at top, a blue circle"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q5.jpg,q5.jpg,"split by 3 rays from the center, a red circle with one notch at top, a blue circle"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q6.jpg,q6.jpg,"split by 3 rays from the center, a purple circle with one notch at the top, a blue"
7,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/7/q7.jpg,q7.jpg,"split by 3 rays from the center, a blue circle with one notch at top, a blue circle"
7,/home/work/yaiq/datasets/vcog-bench/marsvqa/7/choice/image/tf1_10_T1_ss3_pd.jpeg,tf1_10_T1_ss3_pd.jpeg,"split by 3 rays from the center, a red circle with one notch at top, a blue circle"
7,/home/work/yaiq/datasets/vcog-bench/marsvqa/7/choice/image/tf1_10_T2_ss3_pd.jpeg,tf1_10_T2_ss3_pd.jpeg,"split by 3 rays from the center, a blue circle with one notch at top, a blue circle"
7,/home/work/yaiq/datasets/vcog-bench/marsvqa/7/choice/image/tf1_10_T3_ss3_pd.jpeg,tf1_10_T3_ss3_pd.jpeg,"split by 3 rays from the center, a red circle with two notches at the top, a"
7,/home/work/yaiq/datasets/vcog-bench/marsvqa/7/choice/image/tf1_10_T4_ss3_pd.jpeg,tf1_10_T4_ss3_pd.jpeg,"split by 3 rays from the center, a purple circle with one notch at the top, a blue"
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q0.jpg,q0.jpg,"split by 3 rays from the center, a red circle with one notch at the left - bottom."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q1.jpg,q1.jpg,"split by 3 rays from the center, a medium purple circle with three notches at the center."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q2.jpg,q2.jpg,"split by 3 rays from the center, a blue circle with one notch at center."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q3.jpg,q3.jpg,"split by 3 rays from the center, a blue circle with three notches at the center."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q4.jpg,q4.jpg,"split by 3 rays from the center, a medium red circle with one notch at top."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q5.jpg,q5.jpg,"split by 3 rays from the center, a purple circle with one notch at the left - bottom."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q6.jpg,q6.jpg,"split by 3 rays from the center, a medium purple circle with two notches at the center."
8,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/8/q7.jpg,q7.jpg,"split by 3 rays from the center, a blue circle with one notch at the left - bottom."
8,/home/work/yaiq/datasets/vcog-bench/marsvqa/8/choice/image/tf3_69_T1_ss3_pd.jpeg,tf3_69_T1_ss3_pd.jpeg,"split by 3 rays from the center, a red cross at right - bottom."
8,/home/work/yaiq/datasets/vcog-bench/marsvqa/8/choice/image/tf3_69_T2_ss3_pd.jpeg,tf3_69_T2_ss3_pd.jpeg,"split by 3 rays from the center, a blue circle with one notch at the right - bottom."
8,/home/work/yaiq/datasets/vcog-bench/marsvqa/8/choice/image/tf3_69_T3_ss3_pd.jpeg,tf3_69_T3_ss3_pd.jpeg,"split by 3 rays from the center, a red circle with one notch at left - bottom."
8,/home/work/yaiq/datasets/vcog-bench/marsvqa/8/choice/image/tf3_69_T4_ss3_pd.jpeg,tf3_69_T4_ss3_pd.jpeg,"split by 3 rays from the center, a blue circle with three notches at left - bottom."
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q0.jpg,q0.jpg,"3 times 3 sub - blocks with 4 objects : a blue hollow square at the right - top,"
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q1.jpg,q1.jpg,3 times 3 sub - blocks with 3 objects : two small blue rectangles at the top -
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q2.jpg,q2.jpg,3 times 3 sub - blocks with 3 objects : a blue hollow circle with multiple notches at the
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q3.jpg,q3.jpg,3 times 3 sub - blocks with 4 objects : two small blue rectangles at the top -
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q4.jpg,q4.jpg,"3 times 3 sub - blocks with 3 objects : an orange hollow circle at the top - left,"
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q5.jpg,q5.jpg,3 times 3 sub - blocks with 3 objects : a small blue rectangle at the left - bottom
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q6.jpg,q6.jpg,"3 times 3 sub - blocks with 5 objects : a green square at the right - top, four"
9,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/9/q7.jpg,q7.jpg,"3 times 3 sub - blocks with 5 objects : a green hollow circle at the center, four blue"
9,/home/work/yaiq/datasets/vcog-bench/marsvqa/9/choice/image/tf2_55_T1_ss2_pd.jpeg,tf2_55_T1_ss2_pd.jpeg,3 times 3 sub - blocks with 3 objects : two small vertical blue lines at the left - top
9,/home/work/yaiq/datasets/vcog-bench/marsvqa/9/choice/image/tf2_55_T2_ss2_pd.jpeg,tf2_55_T2_ss2_pd.jpeg,"3 times 3 sub - blocks with 3 objects : a green hollow circle at the left - bottom,"
9,/home/work/yaiq/datasets/vcog-bench/marsvqa/9/choice/image/tf2_55_T3_ss2_pd.jpeg,tf2_55_T3_ss2_pd.jpeg,3 times 3 sub - blocks with 3 objects : an orange hollow circle with scalloped edges at
9,/home/work/yaiq/datasets/vcog-bench/marsvqa/9/choice/image/tf2_55_T4_ss2_pd.jpeg,tf2_55_T4_ss2_pd.jpeg,"3 times 3 sub - blocks with 2 objects : an orange hollow circle at the top - left,"
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q0.jpg,q0.jpg,"split by 3 rays from the center, a blue circle with one notch at the left - bottom."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q1.jpg,q1.jpg,"split by 3 rays from the center, a medium blue circle with three notches at the center."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q2.jpg,q2.jpg,"split by 3 rays from the center, a medium blue circle with two notches at the center."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q3.jpg,q3.jpg,"split by 3 rays from the center, a medium blue circle with three notches at the center."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q4.jpg,q4.jpg,"split by 3 rays from the center, a medium blue circle with two notches at the center."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q5.jpg,q5.jpg,"split by 3 rays from the center, a blue circle with one notch at the left - bottom."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q6.jpg,q6.jpg,"split by 3 rays from the center, a medium blue circle with two notches at the center."
10,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/10/q7.jpg,q7.jpg,"split by 3 rays from the center, a blue circle with one notch at the left - bottom."
10,/home/work/yaiq/datasets/vcog-bench/marsvqa/10/choice/image/tf2_50_T1_ss3_md.jpeg,tf2_50_T1_ss3_md.jpeg,"split by 3 rays from the center, a medium blue circle with three notches at the right -"
10,/home/work/yaiq/datasets/vcog-bench/marsvqa/10/choice/image/tf2_50_T2_ss3_md.jpeg,tf2_50_T2_ss3_md.jpeg,"split by 3 rays from the center, a medium blue circle with three notches at the center."
10,/home/work/yaiq/datasets/vcog-bench/marsvqa/10/choice/image/tf2_50_T3_ss3_md.jpeg,tf2_50_T3_ss3_md.jpeg,"split by 3 rays from the center, a medium blue circle with two notches at the right -"
10,/home/work/yaiq/datasets/vcog-bench/marsvqa/10/choice/image/tf2_50_T4_ss3_md.jpeg,tf2_50_T4_ss3_md.jpeg,"split by 3 rays from the center, a medium blue circle with two notches at the center."
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q0.jpg,q0.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium blue
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q1.jpg,q1.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium red
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q2.jpg,q2.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium purple
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q3.jpg,q3.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium blue
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q4.jpg,q4.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium red
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q5.jpg,q5.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium purple
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q6.jpg,q6.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium blue
11,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/11/q7.jpg,q7.jpg,two sub - objects : a medium blue circle with two notches at the top and a medium red
11,/home/work/yaiq/datasets/vcog-bench/marsvqa/11/choice/image/tf2_2_T1_ss3_md.jpeg,tf2_2_T1_ss3_md.jpeg,two sub - objects : a medium blue circle with two notches at the top and a medium purple
11,/home/work/yaiq/datasets/vcog-bench/marsvqa/11/choice/image/tf2_2_T2_ss3_md.jpeg,tf2_2_T2_ss3_md.jpeg,two sub - objects : a medium blue circle with two notches at the top and a medium blue
11,/home/work/yaiq/datasets/vcog-bench/marsvqa/11/choice/image/tf2_2_T3_ss3_md.jpeg,tf2_2_T3_ss3_md.jpeg,two sub - objects : a medium blue circle with two notches at the top and a medium red
11,/home/work/yaiq/datasets/vcog-bench/marsvqa/11/choice/image/tf2_2_T4_ss3_md.jpeg,tf2_2_T4_ss3_md.jpeg,two sub - objects : a medium blue circle with two notches at the top and a medium green
12,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/12/q0.jpg,q0.jpg,"split by 3 rays from the center, a blue vertical line at center with blue circles at both ends"
